City,Region,Neighborhood,Property Type,Area (sqm),Bedrooms,Bathrooms,Floor Number,Elevator,Property Age (years),Furnished,Listing Type,Selling Price (SAR),random_date
Riyadh,West,Tuwaiq,apartment,259,1,1,3,Yes,8,Yes,Sale,1020848.99,2023-05-27
Riyadh,North,Al-Aarid,apartment,277,3,1,5,No,10,Yes,Sale,3083405.91,2023-12-22
Riyadh,South,Al-Marwah,apartment,108,1,4,1,No,2,No,Sale,119884.52,2020-07-05
Riyadh,North,Hittin,apartment,260,2,4,1,Yes,6,No,Sale,2944183.47,2022-04-24
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,195,1,4,2,Yes,4,Yes,Sale,795009.89,2024-12-07
Riyadh,East,Qurtubah,apartment,102,4,3,4,No,8,No,Sale,534874.84,2024-08-20
Riyadh,East,Al-Rawdah,apartment,127,1,1,4,Yes,6,No,Sale,446437.94,2020-10-14
Riyadh,North,Al-Falah,apartment,98,1,2,1,No,5,No,Sale,979501.43,2022-10-09
Riyadh,East,Al-Rayan,apartment,194,3,2,2,Yes,3,Yes,Sale,765248.72,2022-05-08
Riyadh,North,Al-Nakheel Al-Sharqi (Eastern Nakheel),apartment,170,2,4,3,Yes,10,No,Sale,1771183.05,2020-07-25
Riyadh,East,Al-Manar,apartment,208,1,2,5,No,7,Yes,Sale,936236.42,2020-01-14
Riyadh,West,Al-Mousa,apartment,123,1,4,3,Yes,2,No,Sale,358348.06,2024-08-29
Riyadh,East,Al-Jazirah,apartment,103,1,1,2,No,6,No,Sale,557237.78,2023-01-07
Riyadh,South,Al-Difa,apartment,283,2,1,4,No,7,No,Sale,384200.14,2023-06-06
Riyadh,Central,Al-Fakheriyah,apartment,233,1,2,1,No,10,Yes,Sale,392660.27,2023-05-17
Riyadh,Central,Al-Wurud,apartment,277,4,4,5,Yes,2,No,Sale,347078.97,2022-05-21
Riyadh,East,Al-Rawdah,apartment,117,1,1,2,No,5,No,Sale,625983.61,2023-04-29
Riyadh,Central,Al-Morouj,apartment,146,2,3,5,Yes,8,Yes,Sale,199193.03,2024-02-08
Riyadh,South,Al-Fawaz,apartment,259,4,3,1,Yes,8,Yes,Sale,389800.16,2021-02-20
Riyadh,East,Al-Jazirah,apartment,223,1,4,5,No,7,Yes,Sale,736690.78,2022-06-10
Riyadh,North,Al-Yasmeen,apartment,127,2,1,5,No,2,No,Sale,1629367.64,2023-10-28
Riyadh,North,Al-Rabi,apartment,235,4,2,1,Yes,6,No,Sale,2508881.91,2023-12-29
Riyadh,South,Al-Shifa,apartment,263,1,4,4,Yes,1,Yes,Sale,418282.48,2024-12-09
Riyadh,West,Al-Suwaidi,apartment,235,1,3,5,Yes,3,No,Sale,726458.78,2024-02-06
Riyadh,Central,Al-Maather,apartment,155,1,1,4,Yes,1,No,Sale,179284.9,2024-06-22
Riyadh,West,Ad-Diriyah,apartment,114,3,1,2,Yes,6,Yes,Sale,296028.64,2024-12-17
Riyadh,North,Al-Izdihar,apartment,154,3,3,2,Yes,7,Yes,Sale,1483757.39,2020-02-24
Riyadh,East,Ishbiliyah,apartment,140,3,2,4,No,9,Yes,Sale,499368.25,2020-10-31
Riyadh,North,Al-Ghadeer,apartment,184,3,1,5,Yes,7,No,Sale,1373701.59,2021-10-25
Riyadh,South,Al-Khalidiyah,apartment,217,1,1,3,Yes,9,Yes,Sale,271351.07,2020-09-13
Riyadh,South,Al-Khalidiyah,apartment,235,2,4,5,Yes,7,Yes,Sale,354274.09,2021-08-10
Riyadh,Central,Al-Malaz,apartment,237,4,3,5,No,1,Yes,Sale,404122.06,2021-01-21
Riyadh,Central,Al-Wurud,apartment,124,1,4,4,Yes,5,Yes,Sale,213707.84,2024-07-04
Riyadh,East,Al-Sulay,apartment,171,1,2,3,No,9,No,Sale,668944.52,2023-03-19
Riyadh,North,Al-Nakheel,apartment,141,4,4,3,Yes,5,Yes,Sale,1338206.43,2024-09-26
Riyadh,South,Al-Dar Al-Baida,apartment,221,1,2,3,Yes,5,No,Sale,184108.05,2021-10-29
Riyadh,South,Al-Shifa,apartment,272,1,1,2,Yes,10,No,Sale,234896.49,2021-03-09
Riyadh,North,Al-Falah,apartment,233,4,4,4,No,7,No,Sale,2623784.59,2023-01-16
Riyadh,East,Al-Manar,apartment,167,2,1,5,Yes,6,No,Sale,623434.62,2021-08-27
Riyadh,South,Al-Dar Al-Baida,apartment,209,4,2,2,Yes,3,No,Sale,205159.11,2024-08-27
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,110,2,2,3,Yes,5,Yes,Sale,327918.69,2020-09-10
Riyadh,East,Al-Rimal,apartment,91,2,1,5,No,3,Yes,Sale,454083.55,2023-09-26
Riyadh,West,Al-Huda,apartment,238,1,1,5,No,6,No,Sale,889421.45,2020-07-14
Riyadh,South,Al-Difa,apartment,219,2,3,4,No,2,No,Sale,240566.87,2024-01-18
Riyadh,North,Al-Aarid,apartment,251,4,1,4,No,9,No,Sale,2992420.2,2024-08-23
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,216,1,3,5,Yes,8,No,Sale,779237.04,2022-12-08
Riyadh,Central,Al-Murabba,apartment,224,3,3,1,No,7,Yes,Sale,333213.76,2023-03-30
Riyadh,East,Al-Jazirah,apartment,124,1,4,4,No,6,No,Sale,462024.77,2024-10-24
Riyadh,West,Sultanah,apartment,119,2,2,1,No,4,Yes,Sale,346561.37,2021-07-08
Riyadh,Central,Al-Jaradiyah,apartment,281,4,4,2,Yes,3,No,Sale,477064.46,2021-09-30
Riyadh,Central,Al-Sulaimaniya,apartment,99,3,1,5,No,1,No,Sale,132745.57,2021-01-08
Riyadh,North,Hittin,apartment,266,2,4,2,No,6,Yes,Sale,2263264.96,2020-03-14
Riyadh,North,Al-Nakheel,apartment,260,2,4,3,No,5,No,Sale,2876439.11,2024-08-30
Riyadh,South,Al-Shaalan,apartment,194,1,1,5,No,6,No,Sale,267185.68,2022-06-29
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,149,2,4,1,No,10,No,Sale,440464.08,2020-09-06
Riyadh,East,Al-Rayan,apartment,181,1,4,2,No,4,No,Sale,878871.43,2022-05-23
Riyadh,West,Tuwaiq,apartment,161,1,3,3,No,5,Yes,Sale,409913.68,2022-12-27
Riyadh,South,Al-Aziziyah,apartment,132,3,3,3,No,8,No,Sale,209015.13,2024-02-20
Riyadh,West,Tuwaiq,apartment,123,3,1,2,No,4,No,Sale,300901.94,2020-03-07
Riyadh,South,Al-Khalidiyah,apartment,193,3,4,1,No,7,No,Sale,226027.64,2022-07-12
Riyadh,North,Al-Qirawan,apartment,146,2,2,4,No,2,No,Sale,1822896.87,2024-07-21
Riyadh,Central,Al-Fakheriyah,apartment,207,2,3,3,Yes,9,Yes,Sale,310313.05,2023-06-08
Riyadh,North,Al-Nakheel Al-Sharqi (Eastern Nakheel),apartment,186,2,1,2,Yes,7,Yes,Sale,2187731.1,2021-09-28
Riyadh,South,Al-Aziziyah,apartment,283,2,3,3,Yes,1,Yes,Sale,425426.01,2024-12-07
Riyadh,Central,Al-Jaradiyah,apartment,130,2,4,2,Yes,3,Yes,Sale,180223.65,2023-03-22
Riyadh,Central,Al-Maather,apartment,226,4,2,3,Yes,3,No,Sale,262244.37,2021-01-20
Riyadh,West,Tuwaiq,apartment,124,2,2,2,Yes,2,Yes,Sale,525228.76,2023-11-24
Riyadh,West,Shubra,apartment,147,4,3,2,Yes,5,No,Sale,625199.5,2024-07-30
Riyadh,North,Al-Maseef,apartment,238,2,1,3,Yes,2,No,Sale,1794499.47,2022-11-19
Riyadh,South,Al-Fawaz,apartment,158,1,1,2,Yes,6,Yes,Sale,140361.17,2020-03-20
Riyadh,South,Al-Shaalan,apartment,271,2,4,4,Yes,3,Yes,Sale,375329.11,2022-02-26
Riyadh,East,Al-Ruwad,apartment,241,4,3,1,Yes,6,No,Sale,1165584.73,2023-11-05
Riyadh,Central,Al-Maather,apartment,245,2,2,3,No,2,No,Sale,345560.93,2021-07-01
Riyadh,North,Al-Nakheel,apartment,226,2,3,4,Yes,8,No,Sale,2052091.18,2020-10-22
Riyadh,West,Sultanah,apartment,197,3,2,1,Yes,6,Yes,Sale,597799.02,2024-08-27
Riyadh,South,Al-Shifa,apartment,280,2,3,4,No,8,No,Sale,335707.67,2020-04-14
Riyadh,North,Al-Aarid,apartment,191,2,4,4,No,3,Yes,Sale,1496214.37,2021-08-05
Riyadh,South,Al-Haï¿½ï¿,apartment,102,2,2,5,No,3,No,Sale,107231.44,2021-09-23
Riyadh,Central,Al-Murabba,apartment,229,2,2,5,No,2,No,Sale,454161.88,2023-05-08
Riyadh,Central,Al-Batha,apartment,183,1,4,3,No,6,Yes,Sale,283068.66,2021-09-29
Riyadh,North,Al-Rabi,apartment,235,3,2,2,No,2,No,Sale,2966142.0,2023-11-29
Riyadh,Central,Al-Murabba,apartment,128,3,4,4,Yes,6,No,Sale,169223.48,2020-10-07
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,145,2,4,3,No,8,Yes,Sale,334766.4,2021-07-27
Riyadh,South,Al-Difa,apartment,239,4,1,5,No,4,Yes,Sale,240507.92,2023-02-01
Riyadh,West,Al-Badiyah,apartment,230,2,4,3,No,7,No,Sale,886232.45,2022-03-22
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,149,1,2,2,Yes,9,No,Sale,461140.62,2022-08-21
Riyadh,West,Al-Huda,apartment,186,2,3,1,Yes,9,No,Sale,443979.57,2020-02-17
Riyadh,North,Al-Sahafa,apartment,115,1,4,3,Yes,7,Yes,Sale,834918.63,2021-11-16
Riyadh,East,Al-Rawdah,apartment,263,3,4,3,No,3,Yes,Sale,1087278.73,2023-08-31
Riyadh,East,Ishbiliyah,apartment,150,4,3,5,No,6,No,Sale,741000.62,2021-05-27
Riyadh,South,Al-Difa,apartment,132,2,3,3,Yes,9,No,Sale,202555.41,2022-02-01
Riyadh,Central,Al-Jaradiyah,apartment,116,3,2,5,Yes,1,Yes,Sale,211126.68,2023-11-13
Riyadh,East,Al-Munsiyah,apartment,97,3,3,1,Yes,6,Yes,Sale,407156.24,2023-03-22
Riyadh,East,Granada (Ghernata),apartment,207,1,1,3,No,3,Yes,Sale,1004144.93,2023-02-19
Riyadh,Central,Al-Wurud,apartment,283,3,4,4,Yes,7,Yes,Sale,521029.56,2023-08-20
Riyadh,Central,Al-Murqab,apartment,219,2,4,3,Yes,4,Yes,Sale,416162.2,2021-10-25
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,141,3,3,1,Yes,4,No,Sale,366187.74,2021-07-08
Riyadh,South,Al-Shifa,apartment,163,2,3,2,Yes,1,No,Sale,249291.85,2023-07-06
Riyadh,East,Al-Nahda,apartment,226,1,2,2,Yes,3,Yes,Sale,1119524.47,2021-01-24
Riyadh,West,Al-Oraija,apartment,127,4,4,5,Yes,6,Yes,Sale,297967.91,2021-09-04
Riyadh,West,Sultanah,apartment,138,2,3,2,No,5,Yes,Sale,440097.84,2021-03-22
Riyadh,North,Al-Jameah (University District),apartment,240,3,2,5,No,1,No,Sale,3010271.58,2022-04-11
Riyadh,East,Al-Khaleej,apartment,258,3,4,1,Yes,1,Yes,Sale,1322668.26,2023-08-08
Riyadh,Central,Al-Batha,apartment,170,1,2,3,No,8,Yes,Sale,227367.67,2020-10-14
Riyadh,East,Al-Manar,apartment,258,1,4,4,No,5,Yes,Sale,1218599.67,2022-02-08
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,265,4,1,5,Yes,8,No,Sale,780833.57,2023-04-14
Riyadh,North,Al-Aqiq,apartment,151,3,2,3,No,1,Yes,Sale,1790370.51,2021-06-27
Riyadh,East,Al-Rawdah,apartment,224,1,3,5,No,6,Yes,Sale,734024.41,2022-10-15
Riyadh,North,Hittin,apartment,133,1,3,2,Yes,4,Yes,Sale,965341.3,2020-10-26
Riyadh,West,Ad-Diriyah,apartment,241,4,4,3,Yes,10,No,Sale,632677.66,2023-01-01
Riyadh,West,Al-Badiyah,apartment,124,3,1,4,Yes,8,Yes,Sale,279847.98,2020-04-30
Riyadh,Central,Al-Murqab,apartment,208,4,1,3,No,8,Yes,Sale,383352.71,2020-05-07
Riyadh,West,Al-Huda,apartment,217,1,2,5,No,7,No,Sale,598684.1,2023-09-29
Riyadh,North,Al-Nada,apartment,146,3,2,4,Yes,5,No,Sale,1360605.3,2021-04-02
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,132,1,4,5,No,7,No,Sale,425745.3,2021-07-03
Riyadh,North,Al-Izdihar,apartment,176,4,4,1,Yes,7,Yes,Sale,1637503.22,2024-02-09
Riyadh,Central,Al-Jaradiyah,apartment,276,3,3,1,No,4,Yes,Sale,369817.1,2024-01-15
Riyadh,West,Ad-Diriyah,apartment,217,2,2,1,Yes,8,No,Sale,831735.13,2020-12-07
Riyadh,West,Al-Suwaidi,apartment,129,1,3,2,Yes,7,Yes,Sale,480898.15,2023-08-25
Riyadh,East,Granada (Ghernata),apartment,202,3,3,4,No,3,No,Sale,847484.22,2020-04-15
Riyadh,East,Qurtubah,apartment,98,1,2,3,No,2,Yes,Sale,494258.31,2024-10-31
Riyadh,North,Al-Qirawan,apartment,207,2,2,3,Yes,1,No,Sale,2633812.73,2023-06-17
Riyadh,South,Al-Marwah,apartment,227,1,3,3,Yes,2,No,Sale,236664.3,2022-03-19
Riyadh,East,Al-Shuhada,apartment,246,4,2,3,No,10,No,Sale,1195105.78,2024-08-14
Riyadh,South,Al-Marwah,apartment,264,4,1,3,Yes,2,No,Sale,373189.5,2020-03-05
Riyadh,Central,Al-Fakheriyah,apartment,198,3,2,2,No,5,No,Sale,374381.09,2020-04-16
Riyadh,East,Al-Hamra,apartment,223,3,1,4,Yes,5,No,Sale,800671.84,2022-08-18
Riyadh,West,Al-Badiyah,apartment,158,3,4,2,Yes,2,No,Sale,521568.09,2021-04-04
Riyadh,East,Al-Manar,apartment,267,1,2,2,Yes,6,Yes,Sale,1174757.17,2022-11-27
Riyadh,South,Al-Dar Al-Baida,apartment,265,4,3,5,No,1,No,Sale,266878.81,2023-07-27
Riyadh,Central,Al-Fakheriyah,apartment,205,4,3,4,Yes,3,Yes,Sale,400615.23,2020-10-03
Riyadh,Central,Al-Murabba,apartment,232,2,3,1,Yes,10,Yes,Sale,401536.13,2022-11-22
Riyadh,North,Hittin,apartment,216,3,3,1,No,4,No,Sale,2304516.57,2021-04-24
Riyadh,East,Granada (Ghernata),apartment,277,4,2,3,Yes,5,No,Sale,947876.73,2020-11-19
Riyadh,West,Namar,apartment,106,1,4,5,Yes,8,Yes,Sale,401038.28,2020-04-05
Riyadh,West,Al-Mousa,apartment,125,3,3,3,No,9,Yes,Sale,354609.03,2024-06-19
Riyadh,West,Namar,apartment,224,3,4,1,Yes,8,Yes,Sale,609719.64,2020-04-06
Riyadh,South,Al-Mansourah,apartment,194,3,1,5,No,2,Yes,Sale,161024.86,2021-06-01
Riyadh,North,Al-Rabi,apartment,193,1,1,4,No,8,No,Sale,1380797.04,2020-09-29
Riyadh,Central,Al-Maather,apartment,147,2,2,1,No,2,Yes,Sale,195672.62,2022-08-27
Riyadh,West,Dhahret Laban,apartment,202,3,1,3,Yes,8,Yes,Sale,784642.04,2020-08-24
Riyadh,West,Al-Mousa,apartment,268,1,3,3,Yes,2,No,Sale,626027.48,2023-05-05
Riyadh,Central,Al-Olaya,apartment,151,3,2,3,No,4,Yes,Sale,166176.6,2023-07-12
Riyadh,North,Hittin,apartment,247,1,3,1,Yes,1,Yes,Sale,2176946.84,2023-04-09
Riyadh,East,Al-Manar,apartment,164,1,1,2,No,4,No,Sale,733191.87,2020-01-19
Riyadh,North,Al-Falah,apartment,98,4,1,4,Yes,5,Yes,Sale,763732.13,2020-12-06
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,115,2,4,2,Yes,3,No,Sale,414989.05,2021-10-24
Riyadh,North,Al-Aarid,apartment,266,1,2,4,Yes,1,Yes,Sale,2417949.86,2024-04-24
Riyadh,South,Al-Aziziyah,apartment,161,3,3,3,Yes,7,Yes,Sale,207365.39,2022-10-01
Riyadh,West,Al-Oraija,apartment,275,3,2,3,No,2,No,Sale,958696.51,2020-02-22
Riyadh,South,Al-Khalidiyah,apartment,95,1,4,1,Yes,1,No,Sale,148667.16,2023-06-03
Riyadh,Central,Al-Jaradiyah,apartment,242,4,3,3,Yes,5,No,Sale,404346.59,2022-09-02
Riyadh,Central,Al-Murqab,apartment,120,2,2,3,Yes,10,Yes,Sale,135626.33,2024-03-29
Riyadh,East,Al-Ruwad,apartment,178,2,4,2,Yes,2,No,Sale,708072.15,2023-07-27
Riyadh,South,Al-Khalidiyah,apartment,89,1,4,4,No,3,Yes,Sale,95649.61,2020-04-12
Riyadh,South,Al-Khalidiyah,apartment,162,2,2,2,No,8,No,Sale,206597.63,2020-02-19
Riyadh,South,Badr,apartment,210,4,1,1,Yes,8,Yes,Sale,294617.51,2020-03-06
Riyadh,East,Al-Nahda,apartment,144,3,1,4,No,6,No,Sale,662819.26,2024-02-20
Riyadh,North,Al-Jameah (University District),apartment,172,3,3,5,Yes,6,Yes,Sale,2081618.4,2024-06-24
Riyadh,North,Al-Sahafa,apartment,281,3,1,4,No,3,No,Sale,2509063.23,2024-07-10
Riyadh,East,Ishbiliyah,apartment,206,4,2,4,Yes,8,Yes,Sale,896680.2,2024-02-28
Riyadh,Central,Al-Murqab,apartment,134,3,3,2,Yes,8,Yes,Sale,260660.89,2021-12-27
Riyadh,West,Namar,apartment,230,3,3,2,No,7,No,Sale,910634.7,2021-03-16
Riyadh,North,Al-Nakheel,apartment,141,3,3,5,Yes,2,No,Sale,1516347.58,2023-07-23
Riyadh,Central,Al-Wurud,apartment,251,2,2,2,No,6,No,Sale,533088.7,2023-03-19
Riyadh,North,Al-Qirawan,apartment,138,3,4,4,Yes,7,Yes,Sale,1708262.97,2022-03-03
Riyadh,South,Al-Fawaz,apartment,190,1,1,3,No,4,Yes,Sale,190264.08,2022-09-16
Riyadh,West,Ad-Diriyah,apartment,103,1,2,1,No,7,No,Sale,347386.9,2024-01-20
Riyadh,South,Al-Shaalan,apartment,134,4,3,2,No,4,No,Sale,202816.42,2022-05-02
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,118,1,2,3,No,8,No,Sale,402842.47,2022-12-18
Riyadh,East,Al-Sulay,apartment,272,3,3,4,No,5,Yes,Sale,1119171.61,2024-08-17
Riyadh,North,Al-Nada,apartment,134,1,2,4,No,3,Yes,Sale,1492988.88,2021-09-13
Riyadh,North,Al-Nakheel Al-Sharqi (Eastern Nakheel),apartment,176,3,3,3,No,2,No,Sale,1577142.5,2024-12-11
Riyadh,Central,Al-Yamamah,apartment,138,3,4,1,Yes,8,Yes,Sale,240021.53,2024-04-10
Riyadh,Central,Al-Dhobat,apartment,218,1,1,5,Yes,4,No,Sale,382663.48,2022-09-12
Riyadh,West,Sultanah,apartment,241,1,4,3,Yes,9,No,Sale,938086.35,2023-04-26
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,103,3,2,5,Yes,4,Yes,Sale,388317.53,2021-06-30
Riyadh,North,Al-Qirawan,apartment,101,3,1,2,No,1,Yes,Sale,833023.43,2023-02-18
Riyadh,South,Al-Difa,apartment,187,4,1,1,No,9,No,Sale,223870.43,2021-04-07
Riyadh,East,Al-Yarmouk,apartment,113,1,3,1,No,4,Yes,Sale,474563.45,2023-07-23
Riyadh,South,Al-Difa,apartment,207,3,2,5,No,5,Yes,Sale,193544.63,2020-03-10
Riyadh,South,Al-Fawaz,apartment,159,1,2,2,No,10,No,Sale,181836.88,2020-01-17
Riyadh,South,Al-Haï¿½ï¿,apartment,163,2,1,2,No,7,Yes,Sale,185295.59,2024-02-08
Riyadh,West,Tuwaiq,apartment,186,4,1,5,Yes,8,Yes,Sale,759676.41,2024-04-14
Riyadh,Central,Al-Olaya,apartment,270,3,3,5,Yes,4,Yes,Sale,372113.64,2021-02-16
Riyadh,West,Tuwaiq,apartment,105,1,2,5,No,6,Yes,Sale,281316.95,2023-07-07
Riyadh,West,Al-Huda,apartment,113,1,4,4,Yes,3,No,Sale,387662.87,2020-12-01
Riyadh,South,Al-Haï¿½ï¿,apartment,266,3,1,2,Yes,5,Yes,Sale,287600.88,2020-04-08
Riyadh,South,Al-Marwah,apartment,201,3,1,1,No,6,Yes,Sale,238377.95,2021-07-19
Riyadh,North,Hittin,apartment,162,2,2,5,No,10,Yes,Sale,1647797.53,2022-04-01
Riyadh,North,Al-Falah,apartment,258,1,1,2,Yes,10,No,Sale,2129183.89,2022-07-21
Riyadh,North,Al-Aqiq,apartment,154,1,2,1,Yes,1,No,Sale,1897360.5,2023-04-28
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,259,3,2,1,No,4,No,Sale,958379.37,2021-04-05
Riyadh,North,Al-Aarid,apartment,196,4,1,5,No,3,Yes,Sale,1564407.15,2022-03-13
Riyadh,Central,Al-Maather,apartment,151,1,3,4,Yes,1,Yes,Sale,174202.46,2023-10-27
Riyadh,North,Al-Aarid,apartment,271,1,4,2,No,9,Yes,Sale,2133038.01,2021-04-14
Riyadh,East,Qurtubah,apartment,277,2,1,2,No,4,Yes,Sale,1302911.42,2024-08-22
Riyadh,West,Namar,apartment,240,4,1,5,Yes,4,Yes,Sale,540862.21,2023-07-13
Riyadh,East,Al-Rayan,apartment,166,2,2,4,No,7,No,Sale,799939.83,2024-11-03
Riyadh,North,Al-Jameah (University District),apartment,269,3,3,5,No,3,Yes,Sale,3203718.37,2022-06-29
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,111,1,4,2,No,8,Yes,Sale,435046.94,2024-12-01
Riyadh,North,Al-Nakheel,apartment,156,2,4,1,No,4,Yes,Sale,1758223.85,2024-12-29
Riyadh,South,Al-Dar Al-Baida,apartment,153,4,4,5,Yes,3,No,Sale,198963.87,2024-03-13
Riyadh,Central,Al-Fakheriyah,apartment,179,4,2,5,Yes,5,Yes,Sale,231979.59,2023-09-25
Riyadh,North,Al-Qirawan,apartment,171,3,2,4,Yes,10,Yes,Sale,2206746.26,2024-09-29
Riyadh,South,Al-Difa,apartment,254,4,3,3,No,4,Yes,Sale,233925.01,2024-06-16
Riyadh,North,Al-Ghadeer,apartment,240,3,4,3,No,10,No,Sale,2107733.89,2022-05-16
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,200,1,4,1,No,4,Yes,Sale,754070.36,2024-07-20
Riyadh,North,Al-Sahafa,apartment,244,1,4,4,No,3,No,Sale,2767037.91,2022-04-29
Riyadh,North,Al-Nakheel Al-Sharqi (Eastern Nakheel),apartment,158,4,1,5,Yes,4,No,Sale,1249420.24,2020-08-08
Riyadh,South,Al-Shifa,apartment,261,1,3,5,Yes,3,Yes,Sale,363243.71,2023-08-04
Riyadh,West,Tuwaiq,apartment,149,1,4,5,No,10,No,Sale,421591.05,2023-11-24
Riyadh,West,Sultanah,apartment,250,2,1,4,Yes,2,No,Sale,729877.57,2021-11-12
Riyadh,South,Al-Dar Al-Baida,apartment,117,4,1,4,No,2,Yes,Sale,164335.68,2024-07-30
Riyadh,South,Al-Shifa,apartment,94,3,4,5,No,5,Yes,Sale,134938.51,2021-12-06
Riyadh,South,Al-Shifa,apartment,121,2,2,1,Yes,6,No,Sale,115427.62,2023-12-01
Riyadh,West,Al-Huda,apartment,112,4,2,1,Yes,3,Yes,Sale,314000.63,2020-06-26
Riyadh,North,Al-Maseef,apartment,147,4,3,2,Yes,2,Yes,Sale,1876655.3,2024-05-07
Riyadh,East,Al-Ruwad,apartment,124,3,2,4,Yes,4,No,Sale,439874.52,2023-04-13
Riyadh,East,Al-Manar,apartment,121,3,1,2,No,10,Yes,Sale,457260.89,2023-04-14
Riyadh,South,Al-Mansourah,apartment,112,1,2,4,No,1,Yes,Sale,176272.2,2023-07-15
Riyadh,Central,Al-Sulaimaniya,apartment,233,4,4,3,Yes,4,No,Sale,443558.52,2023-03-02
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,137,2,1,2,Yes,4,No,Sale,356596.97,2021-05-20
Riyadh,West,Al-Badiyah,apartment,252,3,2,5,Yes,6,No,Sale,664504.73,2024-09-06
Riyadh,East,Al-Nahda,apartment,145,3,2,5,Yes,2,No,Sale,716207.47,2022-12-12
Riyadh,Central,Al-Murqab,apartment,279,2,2,2,No,8,No,Sale,485408.75,2022-10-21
Riyadh,South,Al-Aziziyah,apartment,118,2,3,3,Yes,9,No,Sale,139285.57,2023-04-23
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,264,4,1,4,No,10,Yes,Sale,772654.21,2023-02-20
Riyadh,North,Al-Sahafa,apartment,132,3,4,3,No,2,No,Sale,1065246.75,2023-03-13
Riyadh,East,Al-Rimal,apartment,130,1,4,2,No,7,No,Sale,667316.24,2023-05-12
Riyadh,East,Al-Manar,apartment,284,3,2,1,Yes,1,No,Sale,1409472.06,2023-02-17
Riyadh,Central,Al-Batha,apartment,157,4,4,2,Yes,3,Yes,Sale,295666.05,2023-12-25
Riyadh,West,Al-Oraija,apartment,197,4,3,5,No,3,Yes,Sale,781770.07,2022-10-21
Riyadh,Central,Al-Fakheriyah,apartment,157,4,2,2,Yes,7,Yes,Sale,235212.64,2022-12-09
Riyadh,South,Al-Khalidiyah,apartment,96,1,3,3,Yes,9,Yes,Sale,93115.3,2021-06-10
Riyadh,West,Al-Huda,apartment,190,1,2,4,Yes,1,No,Sale,662833.0,2020-04-11
Riyadh,West,Dhahret Laban,apartment,223,4,3,1,Yes,2,Yes,Sale,823473.43,2024-09-09
Riyadh,South,Al-Haï¿½ï¿,apartment,153,1,3,4,No,1,Yes,Sale,222579.64,2022-12-08
Riyadh,Central,Al-Murabba,apartment,98,3,2,3,No,2,No,Sale,183834.4,2024-10-31
Riyadh,Central,Al-Malaz,apartment,109,1,3,1,No,3,Yes,Sale,148116.43,2024-02-24
Riyadh,Central,Al-Sulaimaniya,apartment,118,2,3,2,No,10,No,Sale,129307.48,2021-07-12
Riyadh,West,Sultanah,apartment,279,4,3,4,No,5,Yes,Sale,1180246.81,2023-01-10
Riyadh,West,Sultanah,apartment,245,2,2,2,Yes,9,No,Sale,511136.55,2021-04-28
Riyadh,East,Qurtubah,apartment,98,4,1,5,Yes,3,No,Sale,431623.14,2024-06-13
Riyadh,Central,Al-Batha,apartment,255,3,4,1,Yes,4,Yes,Sale,478859.73,2024-05-07
Riyadh,East,Al-Rayan,apartment,260,4,1,4,Yes,5,Yes,Sale,996849.5,2021-09-15
Riyadh,West,Dhahret Laban,apartment,201,4,4,1,No,3,Yes,Sale,785992.85,2023-11-14
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,132,1,3,4,Yes,5,Yes,Sale,546842.86,2023-09-07
Riyadh,North,Al-Nada,apartment,230,4,3,1,No,8,Yes,Sale,2242690.14,2020-06-19
Riyadh,North,Al-Qirawan,apartment,203,1,1,5,No,8,No,Sale,1961564.85,2021-12-06
Riyadh,North,Al-Izdihar,apartment,276,1,3,5,No,10,Yes,Sale,2143528.52,2023-06-09
Riyadh,South,Al-Shaalan,apartment,283,4,1,3,No,9,No,Sale,273575.38,2024-07-07
Riyadh,South,Al-Dar Al-Baida,apartment,145,3,1,3,Yes,9,Yes,Sale,235589.26,2023-06-28
Riyadh,Central,Al-Sulaimaniya,apartment,138,2,2,2,No,4,No,Sale,213847.8,2022-08-14
Riyadh,West,Al-Badiyah,apartment,203,2,1,5,No,8,No,Sale,786674.9,2023-08-04
Riyadh,North,Al-Nakheel,apartment,164,2,3,1,No,1,Yes,Sale,1563532.35,2021-06-29
